"1 _ 1",,
"時間","試験力","ストローク"
"sec","kN","mm"
"533.2","14.4907","17.77219"
"533.4","14.49256","17.77894"
"533.6","14.49132","17.78558"
"533.8","14.49131","17.79217"
"534","14.49137","17.79892"
"534.2","14.49343","17.80558"
"534.4","14.49282","17.81219"
"534.6","14.493","17.81892"
"534.8","14.49458","17.82558"
"535","14.49393","17.83223"
"535.2","14.49258","17.8389"
"535.4","14.49478","17.8456"
"535.6","14.49379","17.85225"
"535.8","14.49198","17.85888"
"536","14.49414","17.8656"
"536.2","14.49347","17.87225"
"536.4","14.49051","17.87883"
"536.6","14.49438","17.8856"
"536.8","14.4932","17.89223"
"537","14.49202","17.89885"
"537.2","14.49435","17.9056"
"537.4","14.49373","17.91227"
"537.6","14.49137","17.91883"
"537.8","14.49486","17.9256"
"538","14.49418","17.93223"
"538.2","14.49289","17.93885"
"538.4","14.49326","17.9456"
"538.6","14.49333","17.95225"
"538.8","14.49336","17.95885"
"539","14.49344","17.9656"
"539.2","14.49354","17.97225"
"539.4","14.49358","17.97887"
"539.6","14.49362","17.98558"
"539.8","14.49358","17.99227"
"540","14.49341","17.99887"
"540.2","14.49082","18.00556"
"540.4","14.49275","18.01223"
"540.6","14.49206","18.01892"
"540.8","14.49091","18.02556"
"541","14.49309","18.03225"
"541.2","14.49233","18.03892"
"541.4","14.48997","18.04552"
"541.6","14.49351","18.05225"
"541.8","14.49205","18.0589"
"542","14.4908","18.0655"
"542.2","14.49187","18.07227"
"542.4","14.49191","18.07892"
"542.6","14.49194","18.0855"
"542.8","14.49198","18.09227"
"543","14.49207","18.09892"
"543.2","14.49213","18.10552"
"543.4","14.49216","18.11225"
"543.6","14.49215","18.11892"
"543.8","14.48898","18.12548"
"544","14.48971","18.13225"
"544.2","14.49011","18.1389"
"544.4","14.48917","18.14552"
"544.6","14.48962","18.15225"
"544.8","14.49072","18.15894"
"545","14.48963","18.16554"
"545.2","14.4878","18.17221"
"545.4","14.49049","18.17892"
"545.6","14.48954","18.18554"
"545.8","14.48813","18.19221"
"546","14.49076","18.19892"
"546.2","14.48966","18.20556"
"546.4","14.48698","18.21221"
"546.6","14.49072","18.21896"
"546.8","14.48853","18.22558"
"547","14.48656","18.23219"
"547.2","14.48898","18.23896"
"547.4","14.48766","18.2456"
"547.6","14.48491","18.25215"
"547.8","14.48781","18.25894"
"548","14.48627","18.26558"
"548.2","14.48549","18.27219"
"548.4","14.4866","18.27894"
"548.6","14.48633","18.2856"
"548.8","14.48497","18.29217"
"549","14.48558","18.29892"
"549.2","14.4858","18.30556"
"549.4","14.48482","18.31219"
"549.6","14.4846","18.31892"
"549.8","14.48569","18.32558"
"550","14.48453","18.33221"
"550.2","14.48359","18.33892"
"550.4","14.48468","18.3456"
"550.6","14.48322","18.35223"
"550.8","14.48119","18.35888"
"551","14.48286","18.36558"
"551.2","14.48185","18.37223"
"551.4","14.47932","18.37885"
"551.6","14.4821","18.38558"
"551.8","14.4807","18.39223"
"552","14.47945","18.39885"
"552.2","14.48152","18.4056"
"552.4","14.48049","18.41225"
"552.6","14.47823","18.41883"
"552.8","14.48078","18.4256"
"553","14.47903","18.43223"
"553.2","14.47711","18.43883"
"553.4","14.47893","18.44558"
"553.6","14.47788","18.45225"
"553.8","14.47605","18.45885"
"554","14.47678","18.4656"
"554.2","14.47637","18.47225"
"554.4","14.47513","18.47887"
"554.6","14.47403","18.48558"
"554.8","14.47482","18.49225"
"555","14.47338","18.49887"
"555.2","14.47189","18.50556"
"555.4","14.47396","18.51227"
"555.6","14.47302","18.5189"
"555.8","14.47159","18.52556"
"556","14.47362","18.53227"
"556.2","14.47215","18.5389"
"556.4","14.46903","18.5455"
"556.6","14.47267","18.55225"
"556.8","14.47121","18.5589"
"557","14.46855","18.5655"
"557.2","14.47119","18.57227"
"557.4","14.46922","18.57892"
"557.6","14.46696","18.5855"
"557.8","14.46915","18.59229"
"558","14.4673","18.59892"
"558.2","14.46564","18.60552"
"558.4","14.46603","18.61227"
"558.6","14.46532","18.61894"
"558.8","14.46284","18.6255"
"559","14.46345","18.63225"
"559.2","14.46327","18.6389"
"559.4","14.46187","18.64554"
"559.6","14.4613","18.65225"
"559.8","14.46182","18.65892"
"560","14.45991","18.66554"
"560.2","14.45826","18.67223"
"560.4","14.45967","18.6789"
"560.6","14.45856","18.68554"
"560.8","14.45669","18.69221"
"561","14.45864","18.69894"
"561.2","14.457","18.70556"
"561.4","14.45421","18.71219"
"561.6","14.45692","18.71894"
"561.8","14.45476","18.7256"
"562","14.45193","18.73221"
"562.2","14.45374","18.73896"
"562.4","14.45231","18.7456"
"562.6","14.44908","18.75217"
"562.8","14.45104","18.75894"
"563","14.44929","18.76558"
"563.2","14.44777","18.77219"
"563.4","14.44829","18.77894"
"563.6","14.44794","18.7856"
"563.8","14.44552","18.79217"
"564","14.44509","18.79892"
"564.2","14.44493","18.80556"
"564.4","14.44359","18.81219"
"564.6","14.44238","18.8189"
"564.8","14.44299","18.82558"
"565","14.44102","18.83219"
"565.2","14.43977","18.83892"
"565.4","14.44062","18.84558"
"565.6","14.43908","18.85225"
"565.8","14.436","18.85888"
"566","14.43792","18.8656"
"566.2","14.43575","18.87223"
"566.4","14.43205","18.87883"
"566.6","14.43497","18.88558"
"566.8","14.4328","18.89225"
"567","14.4304","18.89885"
"567.2","14.43216","18.9056"
"567.4","14.43044","18.91225"
"567.6","14.42625","18.91883"
"567.8","14.42803","18.9256"
"568","14.4261","18.93223"
"568.2","14.42448","18.93883"
"568.4","14.42459","18.9456"
"568.6","14.42342","18.95225"
"568.8","14.42069","18.95885"
"569","14.42035","18.96558"
"569.2","14.4198","18.97225"
"569.4","14.418","18.97887"
"569.6","14.41604","18.98558"
"569.8","14.41642","18.99227"
"570","14.41368","18.99887"
"570.2","14.41118","19.00556"
"570.4","14.41217","19.01225"
"570.6","14.41083","19.0189"
"570.8","14.40767","19.02556"
"571","14.40907","19.03227"
"571.2","14.40698","19.03892"
"571.4","14.40271","19.0455"
"571.6","14.405","19.05225"
"571.8","14.40202","19.0589"
"572","14.39948","19.0655"
"572.2","14.40018","19.07227"
"572.4","14.39826","19.07892"
"572.6","14.39545","19.0855"
"572.8","14.39668","19.09229"
"573","14.39368","19.09892"
"573.2","14.39095","19.10552"
"573.4","14.39068","19.11225"
"573.6","14.3887","19.11892"
"573.8","14.38618","19.1255"
"574","14.38545","19.13225"
"574.2","14.38407","19.1389"
"574.4","14.38178","19.14552"
"574.6","14.38046","19.15227"
"574.8","14.37956","19.15894"
"575","14.37685","19.16554"
"575.2","14.37402","19.17223"
"575.4","14.37542","19.17892"
"575.6","14.3725","19.18554"
"575.8","14.36944","19.19221"
"576","14.37081","19.19892"
"576.2","14.36858","19.20556"
"576.4","14.36424","19.21221"
"576.6","14.3662","19.21896"
"576.8","14.36285","19.2256"
"577","14.35888","19.23221"
"577.2","14.35931","19.23896"
"577.4","14.35633","19.24558"
"577.6","14.35249","19.25217"
"577.8","14.35386","19.25894"
"578","14.35096","19.26556"
"578.2","14.34808","19.27219"
"578.4","14.34779","19.27894"
"578.6","14.34557","19.2856"
"578.8","14.3421","19.29217"
"579","14.34082","19.29894"
"579.2","14.33903","19.30558"
"579.4","14.33589","19.31219"
"579.6","14.33407","19.31892"
"579.8","14.333","19.32558"
"580","14.32989","19.33219"
"580.2","14.32769","19.33892"
"580.4","14.32764","19.3456"
"580.6","14.3242","19.35225"
"580.8","14.32004","19.3589"
"581","14.31993","19.3656"
"581.2","14.31664","19.37223"
"581.4","14.31161","19.37883"
"581.6","14.31285","19.38558"
"581.8","14.30979","19.39225"
"582","14.30622","19.39885"
"582.2","14.30594","19.4056"
"582.4","14.30283","19.41225"
"582.6","14.29784","19.41883"
"582.8","14.29845","19.4256"
"583","14.29458","19.43225"
"583.2","14.29135","19.43885"
"583.4","14.29012","19.4456"
"583.6","14.28715","19.45225"
"583.8","14.28328","19.45885"
"584","14.28111","19.4656"
"584.2","14.27884","19.47225"
"584.4","14.27511","19.47887"
"584.6","14.27169","19.48558"
"584.8","14.27044","19.49227"
"585","14.26586","19.49885"
"585.2","14.26241","19.50556"
"585.4","14.2619","19.51225"
"585.6","14.25807","19.5189"
"585.8","14.25401","19.52556"
"586","14.2533","19.53225"
"586.2","14.24933","19.5389"
"586.4","14.24359","19.5455"
"586.6","14.24442","19.55225"
"586.8","14.2396","19.5589"
"587","14.23483","19.5655"
"587.2","14.23428","19.57227"
"587.4","14.22999","19.57892"
"587.6","14.2245","19.5855"
"587.8","14.22382","19.59229"
"588","14.21906","19.59892"
"588.2","14.21458","19.6055"
"588.4","14.21247","19.61227"
"588.6","14.20937","19.61892"
"588.8","14.20364","19.6255"
"589","14.20137","19.63225"
"589.2","14.19778","19.6389"
"589.4","14.19334","19.64552"
"589.6","14.1895","19.65225"
"589.8","14.18733","19.65894"
"590","14.18223","19.66554"
"590.2","14.17686","19.67221"
"590.4","14.17577","19.6789"
"590.6","14.17124","19.68554"
"590.8","14.16584","19.69219"
"591","14.16456","19.69892"
"591.2","14.16007","19.70556"
"591.4","14.15363","19.71219"
"591.6","14.15303","19.71896"
"591.8","14.14746","19.72558"
"592","14.14156","19.73221"
"592.2","14.13908","19.73896"
"592.4","14.13405","19.7456"
"592.6","14.12698","19.75217"
"592.8","14.12529","19.75894"
"593","14.1204","19.76558"
"593.2","14.11514","19.77221"
"593.4","14.11148","19.77894"
"593.6","14.10722","19.7856"
"593.8","14.10158","19.79217"
"594","14.09811","19.79892"
"594.2","14.09449","19.80556"
"594.4","14.08889","19.81219"
"594.6","14.08461","19.8189"
"594.8","14.08128","19.82556"
"595","14.07514","19.83221"
"595.2","14.06942","19.8389"
"595.4","14.06659","19.8456"
"595.6","14.06034","19.85225"
"595.8","14.05319","19.8589"
"596","14.05048","19.86558"
"596.2","14.0442","19.87223"
"596.4","14.03643","19.87883"
"596.6","14.03468","19.88558"
"596.8","14.02819","19.89223"
"597","14.02177","19.89885"
"597.2","14.01873","19.9056"
"597.4","14.01238","19.91225"
"597.6","14.00499","19.91883"
"597.8","14.00184","19.9256"
"598","13.99574","19.93223"
"598.2","13.98849","19.93885"
"598.4","13.98475","19.9456"
"598.6","13.97789","19.95225"
"598.8","13.97107","19.95883"
"599","13.96623","19.96562"
"599.2","13.96058","19.97225"
"599.4","13.95335","19.97887"
"599.6","13.94691","19.98558"
"599.8","13.942","19.99225"
"600","13.9346","19.99885"
"600.2","13.92766","20.00558"
"600.4","13.92417","20.01225"
"600.6","13.91648","20.0189"
"600.8","13.90925","20.02556"
"601","13.90526","20.03227"
"601.2","13.89786","20.03892"
"601.4","13.88793","20.04552"
"601.6","13.88458","20.05227"
"601.8","13.87645","20.0589"
"602","13.86847","20.0655"
"602.2","13.86422","20.07227"
"602.4","13.85687","20.07892"
"602.6","13.84711","20.0855"
"602.8","13.84296","20.09229"
"603","13.83439","20.09892"
"603.2","13.82621","20.10552"
"603.4","13.82028","20.11227"
"603.6","13.81292","20.11892"
"603.8","13.80352","20.1255"
"604","13.79714","20.13227"
"604.2","13.79038","20.13892"
"604.4","13.7816","20.14554"
"604.6","13.77394","20.15225"
"604.8","13.76729","20.15894"
"605","13.75889","20.16554"
"605.2","13.74908","20.17221"
"605.4","13.7439","20.17892"
"605.6","13.73474","20.18554"
"605.8","13.72596","20.19221"
"606","13.72015","20.19892"
"606.2","13.71097","20.20556"
"606.4","13.70041","20.21219"
"606.6","13.69587","20.21894"
"606.8","13.68588","20.22558"
"607","13.67571","20.23221"
"607.2","13.66955","20.23896"
"607.4","13.65981","20.2456"
"607.6","13.64835","20.25217"
"607.8","13.64241","20.25894"
"608","13.63304","20.26556"
"608.2","13.62249","20.27219"
"608.4","13.61532","20.27896"
"608.6","13.60594","20.2856"
"608.8","13.59522","20.29217"
"609","13.58678","20.29892"
"609.2","13.57814","20.30556"
"609.4","13.56817","20.31217"
"609.6","13.55916","20.3189"
"609.8","13.5514","20.32558"
"610","13.54101","20.33221"
"610.2","13.5298","20.3389"
"610.4","13.52174","20.34558"
"610.6","13.51091","20.35225"
"610.8","13.49924","20.35888"
"611","13.49133","20.36558"
"611.2","13.48015","20.37223"
"611.4","13.46747","20.37883"
"611.6","13.46141","20.38558"
"611.8","13.44947","20.39225"
"612","13.43804","20.39885"
"612.2","13.42975","20.4056"
"612.4","13.41813","20.41225"
"612.6","13.40476","20.41883"
"612.8","13.39676","20.4256"
"613","13.38512","20.43223"
"613.2","13.37289","20.43883"
"613.4","13.36333","20.4456"
"613.6","13.35189","20.45225"
"613.8","13.33938","20.45885"
"614","13.32874","20.4656"
"614.2","13.31761","20.47225"
"614.4","13.30508","20.47887"
"614.6","13.29258","20.48558"
"614.8","13.2828","20.49227"
"615","13.26996","20.49887"
"615.2","13.25742","20.50556"
"615.4","13.24729","20.51225"
"615.6","13.23468","20.5189"
"615.8","13.22068","20.52556"
"616","13.21085","20.53227"
"616.2","13.19789","20.5389"
"616.4","13.18243","20.54552"
"616.6","13.17354","20.55227"
"616.8","13.15935","20.5589"
"617","13.14527","20.56552"
"617.2","13.13488","20.57227"
"617.4","13.12076","20.57892"
"617.6","13.10561","20.58552"
"617.8","13.09551","20.59229"
"618","13.08027","20.59892"
"618.2","13.06535","20.60552"
"618.4","13.0531","20.61227"
"618.6","13.0399","20.61892"
"618.8","13.02468","20.6255"
"619","13.01263","20.63227"
"619.2","12.99955","20.6389"
"619.4","12.98513","20.64554"
"619.6","12.97096","20.65225"
"619.8","12.95783","20.65892"
"620","12.94292","20.66556"
"620.2","12.92734","20.67223"
"620.4","12.9152","20.67892"
"620.6","12.89963","20.68554"
"620.8","12.88363","20.69221"
"621","12.87177","20.69892"
"621.2","12.85589","20.70556"
"621.4","12.83871","20.71221"
"621.6","12.82662","20.71896"
"621.8","12.80994","20.7256"
"622","12.79268","20.73221"
"622.2","12.77958","20.73896"
"622.4","12.76316","20.74558"
"622.6","12.74489","20.75217"
"622.8","12.73253","20.75896"
"623","12.71529","20.76558"
"623.2","12.69879","20.77219"
"623.4","12.68411","20.77894"
"623.6","12.66821","20.7856"
"623.8","12.64997","20.79217"
"624","12.63477","20.79892"
"624.2","12.6189","20.80556"
"624.4","12.60108","20.81219"
"624.6","12.58378","20.81892"
"624.8","12.56858","20.82558"
"625","12.55073","20.83221"
"625.2","12.53254","20.83892"
"625.4","12.51784","20.8456"
"625.6","12.49902","20.85225"
"625.8","12.47954","20.8589"
"626","12.46458","20.8656"
"626.2","12.44578","20.87223"
"626.4","12.42559","20.87883"
"626.6","12.41133","20.88558"
"626.8","12.39274","20.89225"
"627","12.37303","20.89885"
"627.2","12.35702","20.9056"
"627.4","12.33734","20.91225"
"627.6","12.31666","20.91883"
"627.8","12.30077","20.9256"
"628","12.28091","20.93225"
"628.2","12.26089","20.93883"
"628.4","12.24345","20.94558"
"628.6","12.22432","20.95225"
"628.8","12.20368","20.95885"
"629","12.18448","20.9656"
"629.2","12.16462","20.97225"
"629.4","12.14464","20.9789"
"629.6","12.12437","20.98558"
"629.8","12.10534","20.99225"
"630","12.08394","20.99887"
"630.2","12.0635","21.00556"
"630.4","12.04493","21.01225"
"630.6","12.02364","21.0189"
"630.8","12.00201","21.02556"
"631","11.98332","21.03227"
"631.2","11.96106","21.0389"
"631.4","11.93736","21.0455"
"631.6","11.91994","21.05225"
"631.8","11.89787","21.0589"
"632","11.87475","21.0655"
"632.2","11.8562","21.07227"
"632.4","11.83302","21.07892"
"632.6","11.80874","21.0855"
"632.8","11.78963","21.09229"
"633","11.76604","21.09892"
"633.2","11.74216","21.10552"
"633.4","11.72104","21.11227"
"633.6","11.69908","21.11892"
"633.8","11.67413","21.1255"
"634","11.65261","21.13225"
"634.2","11.63038","21.1389"
"634.4","11.60644","21.14554"
"634.6","11.58323","21.15227"
"634.8","11.56088","21.15894"
"635","11.5362","21.16554"
"635.2","11.51159","21.17221"
"635.4","11.49042","21.1789"
"635.6","11.4655","21.18554"
"635.8","11.44065","21.19221"
"636","11.41882","21.19892"
"636.2","11.39311","21.20556"
"636.4","11.36641","21.21219"
"636.6","11.34492","21.21894"
"636.8","11.31815","21.22558"
"637","11.29111","21.23221"
"637.2","11.26797","21.23896"
"637.4","11.2421","21.2456"
"637.6","11.21442","21.25217"
"637.8","11.19176","21.25894"
"638","11.16534","21.26558"
"638.2","11.13873","21.27219"
"638.4","11.11353","21.27894"
"638.6","11.08754","21.2856"
"638.8","11.05945","21.29219"
"639","11.03384","21.29894"
"639.2","11.00752","21.30558"
"639.4","10.98015","21.31219"
"639.6","10.95271","21.3189"
"639.8","10.92705","21.32558"
"640","10.89869","21.33221"
"640.2","10.87031","21.33892"
"640.4","10.84429","21.3456"
"640.6","10.81483","21.35223"
"640.8","10.78545","21.35888"
"641","10.75926","21.36558"
"641.2","10.72995","21.37223"
"641.4","10.69921","21.37885"
"641.6","10.6746","21.38558"
"641.8","10.64425","21.39225"
"642","10.61378","21.39885"
"642.2","10.58655","21.4056"
"642.4","10.55643","21.41227"
"642.6","10.5248","21.41883"
"642.8","10.49791","21.4256"
"643","10.46607","21.43225"
"643.2","10.43503","21.43883"
"643.4","10.40621","21.4456"
"643.6","10.37513","21.45225"
"643.8","10.34292","21.45885"
"644","10.31269","21.4656"
"644.2","10.2818","21.47225"
"644.4","10.2495","21.47887"
"644.6","10.21768","21.48558"
"644.8","10.18724","21.49227"
"645","10.15402","21.49885"
"645.2","10.12167","21.50556"
"645.4","10.09257","21.51225"
"645.6","10.05906","21.5189"
"645.8","10.02495","21.52556"
"646","9.994054","21.53227"
"646.2","9.960063","21.53892"
"646.4","9.923697","21.5455"
"646.6","9.894522","21.55227"
"646.8","9.859546","21.55892"
"647","9.824284","21.5655"
"647.2","9.792423","21.57225"
"647.4","9.757646","21.57892"
"647.6","9.721065","21.58552"
"647.8","9.688671","21.59227"
"648","9.652837","21.59894"
"648.2","9.616303","21.60552"
"648.4","9.582567","21.61227"
"648.6","9.546988","21.61892"
"648.8","9.510303","21.6255"
"649","9.475668","21.63225"
"649.2","9.440271","21.6389"
"649.4","9.402983","21.64554"
"649.6","9.366695","21.65225"
"649.8","9.33059","21.65894"
"650","9.292547","21.66556"
"650.2","9.254336","21.67221"
"650.4","9.21936","21.6789"
"650.6","9.181826","21.68554"
"650.8","9.142478","21.69221"
"651","9.107018","21.69892"
"651.2","9.067965","21.70556"
"651.4","9.027791","21.71219"
"651.6","8.991456","21.71894"
"651.8","8.951409","21.7256"
"652","8.909965","21.73221"
"652.2","8.872986","21.73896"
"652.4","8.832399","21.74558"
"652.6","8.791232","21.75217"
"652.8","8.754198","21.75892"
"653","8.713102","21.76556"
"653.2","8.672087","21.77221"
"653.4","8.632668","21.77894"
"653.6","8.59108","21.7856"
"653.8","8.548196","21.79217"
"654","8.508404","21.79894"
"654.2","8.466768","21.80556"
"654.4","8.424298","21.81219"
"654.6","8.382328","21.81892"
"654.8","8.340454","21.82558"
"655","8.296712","21.83221"
"655.2","8.253034","21.83892"
"655.4","8.211787","21.8456"
"655.6","8.167195","21.85225"
"655.8","8.122222","21.85888"
"656","8.080013","21.8656"
"656.2","8.034642","21.87223"
"656.4","7.988389","21.87883"
"656.6","7.946873","21.88558"
"656.8","7.900238","21.89225"
"657","7.853802","21.89885"
"657.2","7.809901","21.9056"
"657.4","7.762909","21.91225"
"657.6","7.714406","21.91883"
"657.8","7.670919","21.9256"
"658","7.623156","21.93223"
"658.2","7.574654","21.93885"
"658.4","7.528631","21.9456"
"658.6","7.47989","21.95225"
"658.8","7.429782","21.95885"
"659","7.38221","21.9656"
"659.2","7.333938","21.97227"
"659.4","7.284061","21.97887"
"659.6","7.234279","21.98558"
"659.8","7.186309","21.99227"
"660","7.134692","21.9989"
"660.2","7.083869","22.00556"
"660.4","7.035104","22.01225"
"660.6","6.983193","22.0189"
"660.8","6.930295","22.02556"
"661","6.880522","22.03225"
"661.2","6.827132","22.03892"
"661.4","6.772319","22.04552"
"661.6","6.722959","22.05225"
"661.8","6.669005","22.0589"
"662","6.613835","22.06552"
"662.2","6.56236","22.07227"
"662.4","6.507039","22.07892"
"662.6","6.450836","22.08552"
"662.8","6.398773","22.09229"
"663","6.341322","22.09892"
"663.2","6.284253","22.10552"
"663.4","6.229989","22.11225"
"663.6","6.173491","22.11892"
"663.8","6.114666","22.1255"
"664","6.059456","22.13227"
"664.2","6.001607","22.1389"
"664.4","5.942337","22.14554"
"664.6","5.883026","22.15225"
"664.8","5.824248","22.15894"
"665","5.763046","22.16554"
"665.2","5.703052","22.17223"
"665.4","5.643829","22.17892"
"665.6","5.581617","22.18554"
"665.8","5.518246","22.19219"
"666","5.458132","22.19892"
"666.2","5.393227","22.20558"
"666.4","5.326954","22.21221"
"666.6","5.26398","22.21894"
"666.8","5.195419","22.2256"
"667","5.125419","22.23221"
"667.2","5.058861","22.23894"
"667.4","4.98751","22.2456"
"667.6","4.911169","22.25219"
"667.8","4.839412","22.25894"
"668","4.762141","22.2656"
"668.2","4.682493","22.27221"
"668.4","4.603505","22.27894"
"668.6","4.518811","22.2856"
"668.8","4.429817","22.29219"
"669","4.340108","22.29892"
"669.2","4.229514","22.30558"
"669.4","4.084221","22.31221"
"669.6","-12.39889","22.31971"
"669.7","-12.39641","22.31971"
